-0.903,0.101,0.916409,1
-0.0418,-1.02,-1.01825276,-1
0.309,-0.175,-0.079519,1
-0.634,-0.969,-0.567044,-1
-1.62,0.102,2.7264,-1
-1.21,1.27,2.7341,-1
0.529,0.133,0.412841,-1
0.386,1.55,1.698996,-1
-0.0962,0.19,0.19925444,1
-0.536,1.13,1.417296,-1
1.02,-0.261,0.7794,1
-0.876,-1,-0.232624,-1
2.35,1.21,6.7325,1
-0.982,-1.08,-0.115676,-1
-1.16,0.469,1.8146,1
-1.74,0.693,3.7206,-1
-1.1,1.16,2.37,-1
0.0179,-0.7,-0.69967959,1
-0.62,-0.984,-0.5996,-1
-1.52,0.66,2.9704,-1
1.07,-0.985,0.1599,1
0.917,0.525,1.365889,-1
-0.0482,1.52,1.52232324,-1
1.49,1.55,3.7701,1
-0.584,1.01,1.351056,-1
-0.0625,-0.12,-0.11609375,1
-1.68,1.08,3.9024,-1
-1.77,-0.923,2.2099,1
-0.202,0.712,0.752804,1
1.06,-0.427,0.6966,1
1.71,1.1,4.0241,1
-1.7,0.872,3.762,-1
1.86,1.14,4.5996,1
-0.529,-0.357,-0.077159,1
-0.411,-1.3,-1.131079,-1
0.666,1.36,1.803556,1
0.162,-0.791,-0.764756,-1
-0.296,0.255,0.342616,1
-0.0347,1.3,1.30120409,-1
0.294,-1.5,-1.413564,-1
-0.52,-1.17,-0.8996,-1
0.741,-1.2,-0.650919,1
-1.33,1.08,2.8489,-1
-0.0987,0.966,0.97574169,1
0.0131,-0.969,-0.96882839,-1
0.896,1.58,2.382816,1
-0.412,0.492,0.661744,1
0.683,1.07,1.536489,-1
-0.753,-0.0615,0.505509,1
-0.0674,1.85,1.85454276,-1
1.08,0.683,1.8494,-1
1.15,0.243,1.5655,-1
0.497,-0.671,-0.423991,1
0.174,1.92,1.950276,-1
1.64,0.0477,2.7373,-1
-0.478,-0.796,-0.567516,-1
-0.447,-1,-0.800191,-1
-1.04,-0.2,0.8816,1
2.06,-0.482,3.7616,-1
-0.89,-1.17,-0.3779,-1
0.312,-1.23,-1.132656,-1
0.976,-1.39,-0.437424,1
0.291,-0.795,-0.710319,-1
0.303,-0.143,-0.051191,1
1.1,-0.695,0.515,1
0.579,-1.02,-0.684759,1
-1.54,0.685,3.0566,-1
0.916,0.144,0.983056,1
1.18,0.614,2.0064,-1
0.254,-0.862,-0.797484,-1
-0.877,-0.401,0.368129,1
1.97,0.99,4.8709,1
0.471,1.39,1.611841,-1
1.63,0.475,3.1319,-1
0.945,0.309,1.202025,-1
0.121,-1.3,-1.285359,-1
1.06,-0.69,0.4336,1
1.42,-0.32,1.6964,1
0.535,0.504,0.790225,1
0.912,-0.114,0.717744,-1
-0.75,1.14,1.7025,-1
1.14,-0.209,1.0906,1
-1.03,-1.09,-0.0291,-1
0.268,-1.08,-1.008176,1
-1.77,-0.828,2.3049,1
0.378,-0.0609,0.081984,1
1.19,0.113,1.5291,1
-0.168,1.32,1.348224,-1
2.07,1.21,5.4949,1
-1.07,0.707,1.8519,-1
-1.19,0.309,1.7251,-1
1.19,0.697,2.1131,-1
0.121,1.72,1.734641,-1
1.23,-0.0582,1.4547,1
0.44,0.399,0.5926,1
-0.723,0.633,1.155729,-1
-0.63,0.949,1.3459,-1
0.143,0.263,0.283449,1
1.23,-0.615,0.8979,1
1.9,-0.0565,3.5535,-1
1.22,-0.0172,1.4712,-1
0.0107,0.0258,0.02591449,1
0.36,-0.715,-0.5854,1
0.139,-1.01,-0.990679,-1
0.308,-1.06,-0.965136,-1
-0.645,-0.238,0.178025,1
1.15,0.715,2.0375,-1
-0.531,-1.27,-0.988039,-1
1.05,0.701,1.8035,-1
0.0681,-0.76,-0.75536239,-1
-0.595,1.46,1.814025,-1
0.72,0.989,1.5074,-1
-1.86,-0.963,2.4966,1
0.0692,-0.828,-0.82321136,-1
0.863,0.765,1.509769,-1
-0.574,1.32,1.649476,-1
-0.467,-1.51,-1.291911,-1
1.43,0.484,2.5289,-1
-0.592,-1.17,-0.819536,-1
0.122,-0.041,-0.026116,1
0.909,0.118,0.944281,-1
-0.705,-0.93,-0.432975,-1
1.05,0.453,1.5555,-1
-0.786,-1.33,-0.712204,-1
0.07,1.7,1.7049,-1
-0.36,-1.28,-1.1504,-1
-1.25,0.985,2.5475,-1
1.33,1.42,3.1889,1
0.778,-0.694,-0.088716,1
-1.87,-1.26,2.2369,1
0.178,1.49,1.521684,-1
-1.03,1.18,2.2409,-1
-0.956,-0.818,0.095936,1
0.0345,-0.691,-0.68980975,-1
-1.25,0.512,2.0745,1
-0.187,-1.38,-1.345031,-1
-1.24,1,2.5376,-1
0.329,-0.37,-0.261759,1
-1.37,-0.803,1.0739,1
0.529,1.62,1.899841,-1
-0.23,1.08,1.1329,-1
-0.619,-0.748,-0.364839,-1
-0.914,1.07,1.905396,-1
0.163,-1.31,-1.283431,-1
1.19,-1.34,0.0761,1
0.983,-1.31,-0.343711,1
-1.63,-1.41,1.2469,1
-1.02,-0.296,0.7444,1
-0.387,0.26,0.409769,1
-1.59,-1,1.5281,1
1.69,-0.724,2.1321,-1
-0.869,-0.0393,0.715861,1
-1.9,0.106,3.716,1
-1.75,0.722,3.7845,-1
-1.06,-1.07,0.0536,-1
-0.509,-1.41,-1.150919,-1
-0.112,-0.841,-0.828456,1
1.08,0.79,1.9564,-1
0.498,0.567,0.815004,-1
-0.796,-1.63,-0.996384,-1
-0.3,-1.04,-0.95,-1
-2.34,0.246,5.7216,-1
0.842,-1.41,-0.701036,1
-0.0263,-1.35,-1.34930831,-1
0.586,1.15,1.493396,-1
1.87,-0.239,3.2579,-1
0.404,-0.868,-0.704784,-1
0.564,-1.13,-0.811904,1
-0.0584,0.54,0.54341056,1
-1.58,-1.26,1.2364,1
-0.813,-0.57,0.090969,1
-0.579,-0.748,-0.412759,1
-1.35,1.32,3.1425,-1
-0.639,-0.938,-0.529679,-1
1.49,-0.00779,2.21231,-1
0.719,0.0781,0.595061,1
0.0346,1.7,1.70119716,-1
-0.274,0.0468,0.121876,1
0.207,0.0304,0.073249,1
1.63,-0.251,2.4059,-1
-0.207,-0.745,-0.702151,-1
-0.717,1,1.514089,-1
1.17,-0.567,0.8019,1
0.661,1.69,2.126921,-1
-1.13,0.6,1.8769,-1
-0.109,-1.25,-1.238119,-1
0.68,0.702,1.1644,-1
0.867,0.81,1.561689,-1
-0.562,-1.01,-0.694156,-1
1.79,-0.102,3.1021,-1
-1.87,-1.1,2.3969,1
-0.946,-0.197,0.697916,1
0.812,-0.195,0.464344,1
0.287,-0.517,-0.434631,1
0.262,-0.673,-0.604356,-1
-0.358,-1.02,-0.891836,-1
-0.392,-1.27,-1.116336,-1
-1.2,-1.02,0.42,-1
-0.337,-1.45,-1.336431,-1
-1.54,-0.643,1.7286,1
0.311,1.76,1.856721,-1
-0.473,-0.749,-0.525271,-1
1.71,0.0217,2.9458,-1
1.88,-0.368,3.1664,-1
-1.18,-0.0978,1.2946,1
0.0431,-0.0199,-0.01804239,1
1.23,0.354,1.8669,-1
0.0788,-0.0998,-0.09359056,1
0.0544,-1.59,-1.58704064,-1
-0.24,1.72,1.7776,1
-0.496,-1.09,-0.843984,-1
-0.636,1.35,1.754496,-1
1.15,0.634,1.9565,-1
1.29,-1.43,0.2341,1
-0.983,1.06,2.026289,-1
-0.206,-0.474,-0.431564,1
0.298,-0.829,-0.740196,1
-0.972,-1.06,-0.115216,-1
1.21,0.354,1.8181,-1
0.328,1.71,1.817584,1
0.313,-1.07,-0.972031,-1
-1.24,-0.352,1.1856,1
-1.39,-0.68,1.2521,1
1.2,-1.56,-0.12,1
-0.208,0.332,0.375264,1
0.553,1.54,1.845809,-1
0.354,-1.19,-1.064684,-1
-0.74,-1.53,-0.9824,-1
-0.769,1.35,1.941361,-1
-0.0381,-0.791,-0.78954839,-1
-0.102,-0.13,-0.119596,1
-1.06,0.496,1.6196,1
-0.481,1.09,1.321361,-1
0.866,-0.917,-0.167044,1
1.06,0.266,1.3896,-1
1.73,1.68,4.6729,1
-0.516,-0.935,-0.668744,-1
-0.893,-1.27,-0.472551,-1
1.2,-0.948,0.492,1
0.763,1.15,1.732169,-1
0.794,0.762,1.392436,-1
-0.314,0.0194,0.117996,1
-0.456,1.55,1.757936,-1
1.04,0.563,1.6446,-1
-0.0978,-0.424,-0.41443516,1
1.37,-0.643,1.2339,-1
-0.201,0.0726,0.113001,1
-1.97,0.611,4.4919,-1
0.99,-0.0762,0.9039,1
1.28,0.902,2.5404,-1
0.569,1.62,1.943761,1
-1.2,-0.451,0.989,1
-0.508,1.48,1.738064,-1
-1.69,-0.175,2.6811,-1
-0.298,-1.26,-1.171196,-1
0.301,-1.17,-1.079399,-1
0.975,1.48,2.430625,-1
-0.853,-0.254,0.473609,1
0.837,1.75,2.450569,1
0.379,1.36,1.503641,-1
-0.364,-0.0828,0.049696,1
0.939,-0.351,0.530721,1
1.24,0.554,2.0916,-1
1.37,-0.331,1.5459,1
-0.48,-0.913,-0.6826,-1
1.34,-0.261,1.5346,-1
0.286,1.23,1.311796,-1
0.672,2.03,2.481584,-1
-0.52,-1.52,-1.2496,-1
-0.513,1.29,1.553169,-1
-0.648,-0.631,-0.211096,-1
-0.113,-0.197,-0.184231,1
0.103,0.329,0.339609,1
-0.941,0.976,1.861481,-1
-0.533,-0.402,-0.117911,1
1.09,-1.59,-0.4019,1
-0.395,-0.756,-0.599975,-1
1.46,-0.417,1.7146,1
-0.724,-1.26,-0.735824,-1
-1.59,-0.98,1.5481,1
0.159,1.51,1.535281,-1
-0.843,1.4,2.110649,-1
-0.581,-1.27,-0.932439,-1
-0.268,-1.26,-1.188176,-1
-1.58,-0.842,1.6544,1
-0.52,1.2,1.4704,-1
-0.0203,1.92,1.92041209,1
-1.52,0.934,3.2444,-1
1.05,0.444,1.5465,-1
0.351,-0.0402,0.083001,1
-0.322,-1.12,-1.016316,-1
-0.654,-0.999,-0.571284,-1
0.165,-1.58,-1.552775,-1
2.6,0.951,7.711,1
1.52,-0.0653,2.2451,-1
-1.29,-0.529,1.1351,1
1.18,0.392,1.7844,-1
-0.00264,-1.02,-1.01999303,-1
1.24,0.273,1.8106,-1
1.45,0.398,2.5005,-1
0.54,-1.26,-0.9684,-1
-0.324,-1.03,-0.925024,-1
-1.69,-1.2,1.6561,1
-0.455,0.868,1.075025,-1
2.16,1.16,5.8256,1
-0.232,-1.4,-1.346176,-1
0.685,1.69,2.159225,-1
-0.0537,-1.52,-1.51711631,-1
1.03,0.548,1.6089,-1
-0.758,-1.21,-0.635436,-1
-0.259,0.496,0.563081,1
-0.472,0.411,0.633784,1
-0.127,-1.33,-1.313871,-1
-0.784,-1.05,-0.435344,-1
-1.73,-1.32,1.6729,1
-1.24,-0.919,0.6186,1
0.275,-0.987,-0.911375,-1
1.66,0.672,3.4276,-1
-1.07,0.963,2.1079,-1
-0.262,1.28,1.348644,-1
-1.4,-0.37,1.59,1
-0.288,0.305,0.387944,1
0.778,1.44,2.045284,1
1.23,-0.493,1.0199,-1
-1.27,-0.273,1.3399,1
-0.994,1.14,2.128036,-1
0.74,1.2,1.7476,1
0.489,0.904,1.143121,-1
0.805,-0.237,0.411025,1
-1.86,-1.47,1.9896,1
-0.617,-1.02,-0.639311,-1
-0.66,0.965,1.4006,-1
0.487,-0.13,0.107169,1
-0.0508,-1.19,-1.18741936,-1
0.96,-0.522,0.3996,1
-1.21,0.778,2.2421,-1
0.149,1.98,2.002201,-1
-1.76,-0.903,2.1946,1
0.0486,-0.389,-0.38663804,1
-0.891,1,1.793881,-1
0.263,-1.48,-1.410831,-1
1.21,1.28,2.7441,-1
-1.46,0.0829,2.2145,1
-1.04,1.19,2.2716,-1
-1.69,-0.542,2.3141,1
0.707,0.0524,0.552249,1
1.31,-0.254,1.4621,-1
-0.488,-0.566,-0.327856,1
1.8,-0.811,2.429,-1
1.84,1.18,4.5656,1
1.49,-0.156,2.0641,-1
-0.881,-1.59,-0.813839,-1
0.529,0.788,1.067841,1
0.571,0.197,0.523041,1
-2.07,0.0318,4.3167,-1
-1.23,-0.308,1.2049,1
0.682,1.5,1.965124,-1
-1.33,0.0398,1.8087,1
-1.35,0.424,2.2465,1
0.307,-0.678,-0.583751,-1
0.859,-0.952,-0.214119,1
-0.672,0.683,1.134584,1
1.36,0.258,2.1076,-1
-0.37,1.48,1.6169,-1
-1.9,-1.1,2.51,1
-1.38,-0.32,1.5844,1
0.234,0.958,1.012756,-1
-1.01,-0.771,0.2491,1
-0.739,0.578,1.124121,1
-0.107,-1.5,-1.488551,-1
0.592,0.973,1.323464,-1
0.52,1.21,1.4804,-1
0.416,1.86,2.033056,1
-0.181,0.344,0.376761,1
1.27,-0.441,1.1719,-1
0.422,-0.934,-0.755916,1
-0.704,-0.802,-0.306384,-1
0.088,-1.25,-1.242256,-1
0.952,0.427,1.333304,-1
1.39,-0.218,1.7141,-1
-1.08,-1.3,-0.1336,-1
1.25,-0.35,1.2125,-1
0.183,-1.21,-1.176511,-1
-0.0765,-1.12,-1.11414775,-1
-0.407,0.602,0.767649,1
0.975,0.809,1.759625,-1
-0.0552,0.882,0.88504704,1
-0.946,1.02,1.914916,-1
1.11,-0.106,1.1261,-1
-0.794,1.07,1.700436,-1
-0.652,-1.1,-0.674896,-1
-2.08,-1.78,2.5464,1
-0.631,-0.867,-0.468839,-1
-0.856,-1.31,-0.577264,-1
-0.215,-1.01,-0.963775,-1
-1.12,0.154,1.4084,1
-1.1,0.135,1.345,1
-0.134,-1.1,-1.082044,-1
0.844,0.243,0.955336,-1
0.472,0.289,0.511784,1
1.64,0.174,2.8636,-1
-0.413,-0.0275,0.143069,1
-0.875,0.591,1.356625,1
-0.404,0.178,0.341216,1
-0.297,-0.467,-0.378791,1
-0.698,-1.26,-0.772796,-1
1.2,0.298,1.738,-1
-0.346,-1.5,-1.380284,-1
-1.14,-0.494,0.8056,1
-0.0242,-0.659,-0.65841436,1
-0.495,-1.2,-0.954975,-1
-0.803,-0.782,-0.137191,-1
-0.641,0.516,0.926881,1
-0.0874,-0.948,-0.94036124,-1
-1.04,0.679,1.7606,-1
0.701,0.0237,0.515101,1
-0.677,-1.41,-0.951671,-1
-0.516,0.831,1.097256,1
-0.864,-1.56,-0.813504,-1
0.863,-1.02,-0.275231,1
-1.12,0.559,1.8134,1
-0.779,-1.14,-0.533159,-1
-0.9,1.49,2.3,-1
2.43,1.39,7.2949,1
-1.67,-1.73,1.0589,1
0.743,-1.18,-0.627951,1
-1.52,-0.658,1.6524,1
1.28,-0.176,1.4624,1
1.58,-1.29,1.2064,1
0.61,0.488,0.8601,-1
-2.15,-0.858,3.7645,1
-0.0307,0.678,0.67894249,1
-0.227,-1.19,-1.138471,-1
0.642,1.65,2.062164,1
-1.58,-1.25,1.2464,1
0.373,1.48,1.619129,-1
0.333,-0.845,-0.734111,1
-1.18,-0.758,0.6344,1
1.15,-1.52,-0.1975,1
-0.601,-0.539,-0.177799,1
-1.57,-1.74,0.7249,1
0.652,-0.646,-0.220896,1
-1.43,1.26,3.3049,-1
0.71,0.0529,0.557,1
1.18,0.585,1.9774,-1
-1.01,-1.27,-0.2499,1
0.13,1.38,1.3969,-1
0.469,-0.321,-0.101039,1
-1.08,0.72,1.8864,-1
0.987,0.858,1.832169,-1
1.57,-0.389,2.0759,-1
-0.411,0.727,0.895921,1
-0.72,0.189,0.7074,1
-0.00329,-0.0777,-0.077689176,1
-0.937,-0.086,0.791969,1
2.21,1.02,5.9041,1
-0.606,-0.997,-0.629764,-1
1.4,0.377,2.337,-1
0.37,0.312,0.4489,1
-1.41,-0.214,1.7741,1
-0.192,1.66,1.696864,-1
-0.0246,-0.141,-0.14039484,1
1.07,-0.0433,1.1016,-1
-0.477,-1.25,-1.022471,-1
-1.35,-0.485,1.3375,1
0.996,0.225,1.217016,-1
-1.25,-1.28,0.2825,-1
-0.198,1.67,1.709204,1
-0.8,-0.282,0.358,1
0.168,0.345,0.373224,1
0.851,1.46,2.184201,-1
1.45,-1.24,0.8625,1
-1.02,-1.18,-0.1396,-1
-1.31,0.916,2.6321,-1
-0.457,-0.322,-0.113151,1
0.0744,1.04,1.04553536,-1
0.902,-1.08,-0.266396,1
-0.904,0.953,1.770216,-1
-0.11,-0.911,-0.8989,-1
1.01,-1.05,-0.0299,1
0.441,-1.13,-0.935519,-1
-0.287,-0.726,-0.643631,1
0.205,-0.471,-0.428975,1
-0.625,1.14,1.530625,-1
-0.623,-0.737,-0.348871,1
-0.254,-0.932,-0.867484,-1
-0.817,-1.19,-0.522511,-1
-1.73,0.87,3.8629,-1
0.176,1.94,1.970976,-1
0.899,-0.235,0.573201,1
0.834,-0.584,0.111556,1
0.15,-0.256,-0.2335,1
-1.23,-0.336,1.1769,1
0.866,-0.807,-0.057044,1
1.07,0.0877,1.2326,-1
-0.256,1.52,1.585536,-1
2.34,-1.25,4.2256,-1
-0.374,-1.08,-0.940124,-1
-1.16,0.381,1.7266,-1
-1.3,-1.17,0.52,1
0.527,-0.251,0.026729,1
-0.748,-0.57,-0.010496,1
1.02,0.997,2.0374,-1
0.105,0.103,0.114025,1
0.563,0.137,0.453969,1
0.317,-0.0233,0.077189,1
0.15,1.3,1.3225,-1
-1.31,0.00723,1.72333,1
1.42,-0.146,1.8704,-1
0.576,1.7,2.031776,1
-0.106,-0.316,-0.304764,1
-1.2,0.932,2.372,-1
-1.14,0.488,1.7876,-1
-0.151,1.66,1.682801,-1
-1.46,-0.909,1.2226,1
1.36,-0.425,1.4246,-1
1.41,0.83,2.8181,-1
0.176,-1.11,-1.079024,-1
-0.526,1.26,1.536676,-1
0.552,-1.07,-0.765296,1
-1.14,0.304,1.6036,1
-1.64,0.143,2.8326,1
-0.189,-1.24,-1.204279,-1
0.775,0.0171,0.617725,1
-0.598,1.22,1.577604,-1
-1.71,-1.29,1.6341,1
1.52,0.409,2.7194,-1
0.548,-0.959,-0.658696,-1
-0.636,-0.988,-0.583504,1
-0.0723,-1.08,-1.07477271,-1
0.0949,-0.854,-0.84499399,1
0.726,0.289,0.816076,-1
1.43,0.147,2.1919,-1
-0.0238,4.07E-04,0.00097344,1
0.939,1.69,2.571721,1
-1.29,0.511,2.1751,-1
0.324,1.68,1.784976,1
-0.506,-1.09,-0.833964,-1
0.341,-1.32,-1.203719,-1
-0.978,0.931,1.887484,-1
-1.31,-0.229,1.4871,1
1.29,0.677,2.3411,-1
1.01,-0.94,0.0801,1
0.0219,-0.388,-0.38752039,1
-0.647,-1.22,-0.801391,-1
-0.31,-1.38,-1.2839,-1
-0.146,0.132,0.153316,1
1.38,0.877,2.7814,-1
0.24,-1.14,-1.0824,-1
-1.01,-1.53,-0.5099,-1
1.21,-1.02,0.4441,1
-0.623,1.24,1.628129,-1
-1.42,0.83,2.8464,-1
-0.0908,-0.846,-0.83775536,-1
1.39,-0.872,1.0601,1
0.502,-0.536,-0.283996,1
-0.046,1.51,1.512116,-1
-1.35,-1.19,0.6325,1
1.77,0.109,3.2419,-1
-0.166,-0.986,-0.958444,-1
0.152,1.53,1.553104,-1
0.308,0.933,1.027864,-1
-1.11,0.439,1.6711,1
-1.87,-0.451,3.0459,1
-1.66,-0.735,2.0206,1
1.18,0.424,1.8164,-1
-0.109,-0.884,-0.872119,-1
0.243,0.304,0.363049,1
1.04,0.816,1.8976,-1
0.514,1.27,1.534196,-1
-0.145,1.67,1.691025,-1
0.169,1.86,1.888561,1
-0.984,-0.807,0.161256,-1
0.379,-0.755,-0.611359,-1
-1.11,0.655,1.8871,1
-0.918,1.13,1.972724,-1
-0.43,-0.722,-0.5371,-1
-1.62,-1.85,0.7744,1
0.377,0.198,0.340129,1
-0.329,-0.858,-0.749759,-1
0.125,2.16,2.175625,-1
-0.108,-1.3,-1.288336,-1
-0.118,1.7,1.713924,1
0.826,0.744,1.426276,-1
-1.1,0.811,2.021,-1
1.2,-0.598,0.842,1
-1.89,-0.727,2.8451,1
1.45,0.229,2.3315,-1
0.833,-0.254,0.439889,1
-1.7,-0.845,2.045,1
0.272,1.82,1.893984,1
0.179,1.81,1.842041,-1
-0.951,0.533,1.437401,-1
-1.07,0.534,1.6789,1
-0.874,0.922,1.685876,-1
-0.0715,1.41,1.41511225,-1
0.195,-0.296,-0.257975,1
0.373,-1.17,-1.030871,-1
0.808,-0.831,-0.178136,1
-0.504,1.03,1.284016,-1
1.39,0.262,2.1941,-1
1.12,0.862,2.1164,-1
0.755,0.22,0.790025,1
1.57,-0.114,2.3509,-1
1.32,1.36,3.1024,1
0.802,0.133,0.776204,-1
-0.558,0.572,0.883364,1
0.27,0.696,0.7689,1
-0.606,-0.546,-0.178764,1
-0.556,-0.505,-0.195864,1
-1.74,0.254,3.2816,-1
0.143,0.337,0.357449,1
1.19,-0.404,1.0121,-1
-0.16,-1.36,-1.3344,-1
1.29,0.153,1.8171,-1
1.47,-0.312,1.8489,1
-0.853,-1.17,-0.442391,-1
-0.377,0.607,0.749129,1
0.816,0.306,0.971856,1
1.16,-1.08,0.2656,1
0.378,-0.56,-0.417116,1
-0.567,-1.14,-0.818511,-1
0.934,0.258,1.130356,1
1.01,-0.743,0.2771,1
0.96,-0.9,0.0216,1
-0.249,0.0234,0.085401,1
1.45,-0.26,1.8425,-1
-0.497,1.07,1.317009,-1
0.827,0.755,1.438929,-1
0.604,0.374,0.738816,-1
2.51,1.11,7.4101,1
0.154,-0.653,-0.629284,1
-0.264,-0.768,-0.698304,1
-0.573,-0.789,-0.460671,1
0.792,0.988,1.615264,-1
-0.0338,1.52,1.52114244,-1
1.59,-0.522,2.0061,-1
-0.61,-0.306,0.0661,1
0.184,1.7,1.733856,1
0.0317,-0.821,-0.81999511,1
0.781,0.415,1.024961,-1
0.118,-1.37,-1.356076,-1
-1.57,0.942,3.4069,-1
0.415,1.8,1.972225,-1
0.552,2.05,2.354704,-1
-1.21,-0.934,0.5301,-1
-2.14,-0.476,4.1036,1
0.0154,-1.41,-1.40976284,-1
-0.0789,-1.35,-1.34377479,-1
-0.397,1.32,1.477609,-1
-0.466,0.145,0.362156,1
0.238,-1.51,-1.453356,-1
-0.433,-1.13,-0.942511,-1
1.3,0.555,2.245,-1
0.0991,-1.05,-1.04017919,-1
0.59,-0.796,-0.4479,1
-0.235,-0.617,-0.561775,1
0.796,0.429,1.062616,1
-1.97,-0.271,3.6099,1
0.284,2.37,2.450656,-1
-0.39,-0.209,-0.0569,1
0.165,-0.405,-0.377775,1
-0.424,2.01,2.189776,-1
-0.934,-1.58,-0.707644,-1
0.218,-0.368,-0.320476,1
-0.283,1.88,1.960089,1
-0.347,-1.5,-1.379591,-1
-0.342,-1.31,-1.193036,-1
0.313,0.189,0.286969,1
-0.341,-0.0358,0.080481,1
-0.00698,-1.15,-1.14995128,-1
-1.73,-1.3,1.6929,1
-0.451,0.775,0.978401,1
